13230081_40_0x0100_spectro::lyser_RIV1000FV20T,results of s::canpoint: ORIGINAL                            ,,,,,,,,,,,,,,,,,,
Date/Time,Status,Well,Turbid. [FTUeq]1750.00-0.00_1,[Turbid._0.0_1.0_0.0_0.0],NO3,[NO3-Neq_0.0_1.0_0.0_0.0],TOCeq [mg/l]218.75-0.00_1,[TOCeq_0.0_1.0_0.0_0.0],DOC,[DOCeq_0.0_1.0_0.0_0.0],SAC254T [Abs/m]NaN-NaN_1,[SAC254T_0.0_1.0_0.0_0.0],SAC436T [Abs/m]NaN-NaN_1,[SAC436T_0.0_1.0_0.0_0.0],Temp. [°C]NaN-NaN_1,[Temp._0.0_1.0_0.0_0.0],analogIN []NaN-NaN_1,[analogIN_0.0_1.0_0.0_0.0],
2015.05.04  16:56:40,Ok,7,55.219,0,12.162,0,17.487,0,6.773,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:00:00,Ok,8,54.562,0,17.837,0,13.84,0,3.916,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:03:20,Ok,9,55.25,0,18.743,0,13.536,0,4.004,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.04  17:06:40,Ok,10,71.332,0,0.137,0,12.333,0,1.595,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:10:00,Ok,,70.411,0,0.071,0,12.302,0,1.59,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:13:20,Ok,,70.362,0,0.042,0,12.305,0,1.54,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:16:40,Ok,,70.489,0,0.043,0,12.283,0,1.604,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  17:20:00,Ok,,70.511,0,0.039,0,12.362,0,1.628,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  17:23:20,Ok,1,55.021,0,17.687,0,14.388,0,4.36,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:26:40,Ok,2,54.378,0,14.763,0,16.824,0,6.423,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:30:00,Ok,3,54.287,0,18.101,0,14.231,0,4.65,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  17:33:20,Ok,4,56.347,0,15.666,0,16.678,0,6.206,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  17:36:40,Ok,5,53.963,0,17.589,0,15.335,0,5.45,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  17:40:00,Ok,6,55.401,0,17.54,0,14.816,0,5.042,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  17:43:20,Ok,7,55.645,0,11.799,0,17.573,0,6.865,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  17:46:40,Ok,8,55.912,0,17.622,0,14.061,0,4.228,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  17:50:00,Ok,9,55.815,0,18.77,0,13.647,0,3.94,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  17:53:20,Ok,10,0,1,19.172,0,5.5,0,3.449,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  17:56:40,Ok,,13.178,0,0.075,0,5.716,0,1.555,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  18:00:00,Ok,,10.905,0,0.038,0,6.03,0,1.896,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  18:03:20,Ok,,14.206,0,0.075,0,5.798,0,1.511,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  18:06:40,Ok,1,0,1,17.494,0,8.351,0,4.72,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  18:10:00,Ok,2,0,1,14.55,0,10.83,0,6.795,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:13:20,Ok,3,0,1,18.016,0,8.073,0,5.039,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:16:40,Ok,4,0,1,15.467,0,10.568,0,6.596,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:20:00,Ok,5,0,1,17.541,0,9.333,0,5.892,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  18:23:20,Ok,6,0,1,17.422,0,8.953,0,5.447,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  18:26:40,Ok,7,0,1,11.472,0,11.52,0,7.433,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  18:30:00,Ok,8,0,1,17.354,0,8.006,0,4.736,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:33:20,Ok,9,0,1,18.806,0,7.399,0,4.357,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:36:40,Ok,10,0,1,19.18,0,6.2,0,3.794,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:40:00,Ok,,11.9,0,0.012,0,6.372,0,1.936,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  18:43:20,Ok,,11.685,0,0,1,6.369,0,1.98,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  18:46:40,Ok,,10.429,0,0.041,0,6.2,0,2.041,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:50:00,Ok,1,0,1,17.113,0,8.75,0,5.261,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:53:20,Ok,2,0,1,14.362,0,11.189,0,7.116,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  18:56:40,Ok,3,0,1,17.876,0,8.391,0,5.321,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  19:00:00,Ok,4,0,1,15.217,0,10.661,0,7.099,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:03:20,Ok,5,0,1,17.452,0,9.473,0,6.15,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:06:40,Ok,6,0,1,17.235,0,9.119,0,5.708,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:10:00,Ok,7,0,1,11.093,0,12.067,0,7.646,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  19:13:20,Ok,8,0,1,17.149,0,8.209,0,5.075,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:16:40,Ok,9,0,1,18.8,0,7.645,0,4.518,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  19:20:00,Ok,10,8.648,0,0.047,0,6.101,0,2.142,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  19:23:20,Ok,,8.091,0,0,1,6.134,0,2.098,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:26:40,Ok,,8.956,0,0,1,6.194,0,2.182,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  19:30:00,Ok,,9.241,0,0,1,6.158,0,2.234,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  19:33:20,Ok,1,0,1,16.85,0,8.881,0,5.622,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:36:40,Ok,2,0,1,14.109,0,11.548,0,7.251,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:40:00,Ok,3,0,1,17.708,0,8.794,0,5.521,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:43:20,Ok,4,0,1,14.934,0,11.166,0,7.22,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  19:46:40,Ok,5,0,1,17.328,0,9.926,0,6.272,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  19:50:00,Ok,6,0,1,17.05,0,9.475,0,5.946,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  19:53:20,Ok,7,0,1,10.777,0,12.545,0,7.821,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  19:56:40,Ok,8,0,1,16.911,0,8.539,0,5.225,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:00:00,Ok,9,0,1,18.761,0,8.165,0,4.457,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:03:20,Ok,10,11.696,0,0.004,0,6.533,0,2.112,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  20:06:40,Ok,,10.191,0,0,1,6.357,0,2.356,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  20:10:00,Ok,,9.846,0,0,1,6.332,0,2.277,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:13:20,Ok,,10.019,0,0,1,6.434,0,2.149,0,NaN,NaN,NaN,NaN,28.1,0,NaN,NaN,
2015.05.04  20:16:40,Ok,1,0,1,16.553,0,9.657,0,5.579,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:20:00,Ok,2,0,1,13.933,0,11.665,0,7.429,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:23:20,Ok,3,0,1,17.623,0,9.036,0,5.628,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:26:40,Ok,4,0,1,14.652,0,11.614,0,7.181,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:30:00,Ok,5,0,1,17.268,0,10.068,0,6.491,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:33:20,Ok,6,0,1,16.878,0,9.816,0,6.029,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:36:40,Ok,7,0,1,10.454,0,12.549,0,8.005,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:40:00,Ok,8,0,1,16.62,0,9.069,0,5.187,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:43:20,Ok,9,0,1,18.773,0,7.948,0,4.561,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  20:46:40,Ok,10,10.463,0,0,1,6.345,0,2.243,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  20:50:00,Ok,,11.077,0,0.006,0,6.494,0,2.195,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  20:53:20,Ok,,10.188,0,0,1,6.482,0,2.249,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  20:56:40,Ok,,10.994,0,0,1,6.497,0,2.332,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  21:00:00,Ok,1,0,1,16.409,0,9.511,0,5.758,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  21:03:20,Ok,2,0,1,13.71,0,11.793,0,7.688,0,NaN,NaN,NaN,NaN,28,0,NaN,NaN,
2015.05.04  21:06:40,Ok,3,0,1,17.48,0,9.352,0,5.671,0,NaN,NaN,NaN,NaN,27.9,0,NaN,NaN,
2015.05.04  21:10:00,Ok,4,0,1,14.442,0,11.721,0,7.383,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  21:13:20,Ok,5,0,1,17.095,0,10.503,0,6.508,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  21:16:40,Ok,6,0,1,16.679,0,10.265,0,6.114,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  21:20:00,Ok,7,0,1,10.205,0,12.848,0,8.113,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:23:20,Ok,8,0,1,16.401,0,9.302,0,5.531,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:26:40,Ok,9,0,1,18.74,0,7.809,0,4.625,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:30:00,Ok,10,13.104,0,0,1,6.602,0,2.251,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  21:33:20,Ok,,12.522,0,0,1,6.643,0,2.191,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:36:40,Ok,,11.852,0,0.004,0,6.578,0,2.257,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:40:00,Ok,,11.281,0,0,1,6.498,0,2.199,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  21:43:20,Ok,1,0,1,15.914,0,10.353,0,5.989,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:46:40,Ok,2,0,1,13.468,0,12.293,0,7.786,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:50:00,Ok,3,0,1,17.36,0,9.427,0,5.892,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  21:53:20,Ok,4,0,1,14.118,0,12.065,0,7.513,0,NaN,NaN,NaN,NaN,27.8,0,NaN,NaN,
2015.05.04  21:56:40,Ok,5,0,1,17.014,0,10.564,0,6.687,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:00:00,Ok,6,0,1,16.487,0,10.383,0,6.344,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:03:20,Ok,7,0,1,9.887,0,13.272,0,8.269,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:06:40,Ok,8,0,1,16.094,0,9.646,0,5.598,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:10:00,Ok,9,0,1,18.748,0,8.301,0,4.44,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:13:20,Ok,10,13.431,0,0,1,6.637,0,2.245,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:16:40,Ok,,13.77,0,0.042,0,6.883,0,2.186,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:20:00,Ok,,13.148,0,0.004,0,6.857,0,2.163,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:23:20,Ok,,11.799,0,0,1,6.692,0,2.2,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:26:40,Ok,1,0,1,15.641,0,10.471,0,6.165,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:30:00,Ok,2,0,1,13.222,0,12.841,0,7.742,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:33:20,Ok,3,0,1,17.26,0,9.743,0,5.848,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:36:40,Ok,4,0,1,13.827,0,12.222,0,7.62,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:40:00,Ok,5,0,1,16.834,0,10.964,0,6.642,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:43:20,Ok,6,0,1,16.274,0,10.746,0,6.495,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:46:40,Ok,7,0,1,9.602,0,13.402,0,8.4,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:50:00,Ok,8,0,1,15.856,0,9.824,0,5.794,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:53:20,Ok,9,0,1,18.747,0,8.135,0,4.681,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  22:56:40,Ok,10,0,1,19.329,0,6.874,0,3.852,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.04  23:00:00,Ok,,13.412,0,0.043,0,6.656,0,2.102,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:03:20,Ok,,13.583,0,0.018,0,6.763,0,1.99,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.04  23:06:40,Ok,,13.939,0,0.015,0,6.703,0,2.107,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:10:00,Ok,1,0,1,15.305,0,10.92,0,6.374,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:13:20,Ok,2,0,1,12.952,0,12.855,0,7.922,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:16:40,Ok,3,0,1,17.107,0,9.998,0,5.967,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:20:00,Ok,4,0,1,13.504,0,12.498,0,7.775,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.04  23:23:20,Ok,5,0,1,16.746,0,11.286,0,6.659,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:26:40,Ok,6,1.338,0,16.099,0,11.281,0,6.481,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:30:00,Ok,7,0,1,9.354,0,13.572,0,8.477,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:33:20,Ok,8,0,1,15.579,0,10.333,0,5.85,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:36:40,Ok,9,0,1,18.728,0,8.282,0,4.603,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:40:00,Ok,10,0,1,19.318,0,7.358,0,4.308,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.04  23:43:20,Ok,,15.031,0,0.019,0,7.039,0,2.08,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.04  23:46:40,Ok,,14.726,0,0.007,0,6.926,0,2.359,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:50:00,Ok,,13.966,0,0.021,0,7.007,0,2.243,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:53:20,Ok,1,0,1,14.993,0,11.321,0,6.415,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.04  23:56:40,Ok,2,0,1,12.734,0,12.853,0,8.141,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  00:00:00,Ok,3,0,1,16.992,0,10.036,0,6.096,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:03:20,Ok,4,0,1,13.302,0,12.648,0,7.784,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:06:40,Ok,5,0,1,16.632,0,11.25,0,6.871,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:10:00,Ok,6,0.016,0,15.841,0,11.246,0,6.692,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:13:20,Ok,7,0,1,9.071,0,13.971,0,8.588,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:16:40,Ok,8,0,1,15.37,0,10.566,0,5.98,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:20:00,Ok,9,0,1,18.704,0,8.481,0,4.548,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  00:23:20,Ok,10,13.972,0,0.016,0,6.857,0,2.194,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  00:26:40,Ok,,13.674,0,0.029,0,6.778,0,2.303,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:30:00,Ok,,13.815,0,0.026,0,6.857,0,2.181,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:33:20,Ok,,13.933,0,0,1,6.783,0,2.199,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:36:40,Ok,1,0,1,14.754,0,11.364,0,6.528,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:40:00,Ok,2,0,1,12.49,0,13.199,0,8.234,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:43:20,Ok,3,0,1,16.859,0,10.206,0,6.269,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:46:40,Ok,4,0,1,12.947,0,12.787,0,7.991,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:50:00,Ok,5,0,1,16.518,0,11.424,0,6.809,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:53:20,Ok,6,0,1,15.639,0,11.342,0,6.812,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  00:56:40,Ok,7,0,1,8.784,0,14.218,0,8.701,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  01:00:00,Ok,8,0,1,15.109,0,10.753,0,5.998,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  01:03:20,Ok,9,0,1,18.73,0,8.18,0,4.759,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:06:40,Ok,10,13.675,0,0.045,0,6.787,0,2.214,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:10:00,Ok,,14.067,0,0.002,0,6.876,0,2.16,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:13:20,Ok,,13.803,0,0.002,0,6.826,0,2.34,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:16:40,Ok,,15.227,0,0.013,0,7.026,0,2.188,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  01:20:00,Ok,1,0.103,0,14.517,0,11.296,0,6.587,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:23:20,Ok,2,0,1,12.256,0,13.453,0,8.317,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  01:26:40,Ok,3,0,1,16.751,0,10.362,0,5.863,0,NaN,NaN,NaN,NaN,27.7,0,NaN,NaN,
2015.05.05  01:30:00,Ok,4,0,1,12.588,0,12.813,0,8.176,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:33:20,Ok,5,0.157,0,16.387,0,11.666,0,6.979,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:36:40,Ok,6,0,1,15.433,0,11.345,0,6.996,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:40:00,Ok,7,0.292,0,8.525,0,14.516,0,8.838,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:43:20,Ok,8,0,1,14.841,0,10.905,0,6.212,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:46:40,Ok,9,0,1,18.69,0,8.491,0,4.61,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:50:00,Ok,10,14.476,0,0.014,0,6.879,0,2.254,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:53:20,Ok,,14.902,0,0.025,0,6.973,0,2.181,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  01:56:40,Ok,,13.984,0,0.055,0,6.826,0,2.276,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  02:00:00,Ok,,12.917,0,0.032,0,6.7,0,2.278,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:03:20,Ok,1,0,1,14.138,0,11.899,0,6.966,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  02:06:40,Ok,2,0,1,12.047,0,13.624,0,8.522,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:10:00,Ok,3,0,1,16.637,0,10.694,0,6.258,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  02:13:20,Ok,4,0,1,12.262,0,13.194,0,8.25,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:16:40,Ok,5,0,1,16.323,0,11.476,0,7.137,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:20:00,Ok,6,2.793,0,15.257,0,12.106,0,6.981,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:23:20,Ok,7,0.563,0,8.271,0,14.623,0,9.001,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:26:40,Ok,8,0,1,14.582,0,11.17,0,6.379,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:30:00,Ok,9,0,1,18.67,0,8.591,0,4.619,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  02:33:20,Ok,10,15.128,0,0.008,0,6.898,0,2.276,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  02:36:40,Ok,,15.78,0,0,1,7.12,0,2.096,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:40:00,Ok,,14.845,0,0.03,0,6.968,0,2.152,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  02:43:20,Ok,,14.236,0,0.003,0,6.793,0,2.417,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:46:40,Ok,1,0.793,0,13.803,0,12.188,0,7.049,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:50:00,Ok,2,0.591,0,11.784,0,14.011,0,8.594,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:53:20,Ok,3,0,1,16.507,0,10.677,0,6.536,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  02:56:40,Ok,4,0,1,11.988,0,13.353,0,8.332,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  03:00:00,Ok,5,0,1,16.204,0,11.588,0,7.144,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  03:03:20,Ok,6,1.078,0,15.064,0,11.98,0,7.117,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  03:06:40,Ok,7,1.013,0,8.029,0,14.914,0,9.087,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  03:10:00,Ok,8,0,1,14.353,0,11.189,0,6.518,0,NaN,NaN,NaN,NaN,27.6,0,NaN,NaN,
2015.05.05  03:13:20,Ok,9,0,1,18.7,0,8.504,0,4.565,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  03:16:40,Ok,10,15.646,0,0.035,0,6.953,0,2.114,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
2015.05.05  03:20:00,Ok,,15.379,0,0.039,0,6.964,0,2.21,0,NaN,NaN,NaN,NaN,27.5,0,NaN,NaN,
